gene,sex_effect,treatment_effect,interaction,interaction_p,treatment_p,interaction_padj,treatment_padj
fy,-0.13772040605545025,0.21773082017898515,0.8090149164199827,0.18919926772892592,0.44291548468529546,0.7500783219124875,0.7053107445433893
Tsp42Ej,0.3484029769897468,-0.2705116271972665,-0.5377988815307626,0.18921648128568558,0.1871152948097771,0.7500783219124875,0.5443119733779266
Vps11,0.11260759830474858,0.007052302360534668,0.34821152687072754,0.18921935640709767,0.9520362886229065,0.7500783219124875,0.9810598754457124
TBC1d7,0.3021680116653445,-0.27999198436737105,-0.33861064910888716,0.18923449332964215,0.05922512141185891,0.7500783219124875,0.49656454088223223
Tusp,0.15487635135650699,-0.04034078121185436,0.20738530158996538,0.18925568811902818,0.5720044237815873,0.7500783219124875,0.7831523225262095
CG12825,0.05469538271427164,0.0249585062265395,-0.4312994778156281,0.1894873223250194,0.8638870755562532,0.7505047425568336,0.9410475166012929
GalT1,-0.07260167598724332,0.058682084083556685,0.5632936954498287,0.18953003609680114,0.7586997982527309,0.7505047425568336,0.8869428520319765
CG13288,-0.035516142845153795,-0.17121970653533936,-0.40946388244628906,0.18971515446212697,0.25741040429757917,0.7505047425568336,0.5789577714658573
Cpr49Af,0.6778960414230826,0.24472330138087256,0.37515876442193974,0.18979413468775078,0.1086746817973301,0.7505047425568336,0.5180429287774516
CG5131,0.2239071726799014,-0.14846032857894942,-0.2637966871261599,0.18989074033105288,0.1505230498678843,0.7505047425568336,0.5304875868485698
Ilp5,-1.7275810092687607,3.507924929261207,-3.3394795954227434,0.18989845885751724,0.029561170347958497,0.7505047425568336,0.46608442577141945
ND-ASHI,0.396420001983643,-0.23606538772583008,-0.31665134429931685,0.18992234519529108,0.07839848656074948,0.7505047425568336,0.5044904445197332
uno,0.3660356998443606,-0.20702242851257346,-0.4806356430053711,0.19010291474682195,0.24606161487823291,0.7508051410362458,0.5746839005977968
CG4743,0.3999205827713017,-0.2865899801254277,-0.32903885841369673,0.1902172461426503,0.05164665801733919,0.7508051410362458,0.49656454088223223
lncRNA:CR43241,-0.007075607776641693,0.2569558024406433,1.0471793413162227,0.19024996174269668,0.48254552329100336,0.7508051410362458,0.7291206707966588
CG3726,-0.3880927562713621,0.17646145820617676,0.2838516235351558,0.19035810481042725,0.12178398619586325,0.7508051410362458,0.5188827073212923
Alp12,-0.1977480649948119,0.04767608642578103,0.2440080642700193,0.19039785581455507,0.5715594939585419,0.7508051410362458,0.7831523225262095
KCNQ,-0.11654806137084925,-0.043565511703491655,0.4552402496337886,0.19055559054273916,0.7782025000246265,0.7511119481250502,0.8965022548401882
vib,0.2970713376998906,-0.2895950078964238,-0.23951840400695845,0.1906951885539172,0.019019281512174475,0.7513470385078239,0.4536371290401587
Dbct,-0.24146360158920283,0.06174373626708962,0.3381843566894529,0.19083011185368373,0.596472697258698,0.7514215419903189,0.794132644874796
ato,-0.1465784497559071,-0.009612735360860825,0.6067114844918251,0.19087402583067906,0.9626404844069646,0.7514215419903189,0.9843234637619419
fd96Ca,-0.08494336903095243,0.05247171223163602,0.17352506518363947,0.19106122636576067,0.3956017639136856,0.7518435277047961,0.6777520101179405
Gmap,-0.034854888916015354,0.07959175109863237,0.24370193481445268,0.19129864546077074,0.3628426723906115,0.7521784056362047,0.6592748456730714
ND-MLRQ,-0.4062933921813959,0.1996912956237784,0.40515804290771396,0.1914046651883659,0.19652701115134386,0.7521784056362047,0.5500419940076595
CG9380,-0.048087835311889635,-0.06430864334106454,0.37224814295768727,0.19144230637532195,0.6162540264761721,0.7521784056362047,0.8046323588712782
CG11807,0.22818768024444624,0.03391635417938188,0.5038197040557857,0.19160969335343947,0.8429703958578326,0.7521784056362047,0.9301343174677007
twin,0.04792988300323496,-0.11284172534942627,0.1878345012664795,0.19164026837498357,0.1324180216493975,0.7521784056362047,0.5231632255748121
trio,0.1211948394775395,-0.08605146408081232,0.22719860076904208,0.19176265944867985,0.3004098298071494,0.7521784056362047,0.6142417187337356
CycH,0.04741871356964121,0.067197024822235,0.3755556344985961,0.19181411986214714,0.604526232839241,0.7521784056362047,0.7978745171371997
CycT,0.0823690891265872,-0.07648444175720215,0.19616365432739213,0.19181882867451505,0.2883879390478395,0.7521784056362047,0.6032906195976286
Ugp,0.012165546417236772,-0.16592335700988814,-0.23376464843750044,0.19186672749920003,0.08996533051762963,0.7521784056362047,0.508227852732338
cv-d,-0.14879363775253282,0.70959061384201,-0.6318327188491819,0.1920422759045902,0.024426478433047547,0.7522015042431663,0.4653567407263072
CG1750,0.40000772476196306,-0.27774715423583984,-0.27487730979919456,0.19205827961409608,0.033928747740487375,0.7522015042431663,0.47213591591383497
CG30105,0.05131754279136674,-0.21435490250587486,-0.5131247639656069,0.19220876992038505,0.26063572037247545,0.7522015042431663,0.5815788608683533
temp,-0.023264884948729997,-0.08733105659484908,-0.4228425025939946,0.19231933328673753,0.5528736977571788,0.7522015042431663,0.7732332397416593
CG43861,0.056469142436981284,-0.21575981378555298,0.3327466249465938,0.19234166359228028,0.11205544187686499,0.7522015042431663,0.5188827073212923
CG45002,-0.31752669811248746,0.06300246715545654,0.33393883705139116,0.19244922242176007,0.5864036679301513,0.7522015042431663,0.7896869113699673
CG5674,0.03827834129333538,-0.013515472412109819,0.17161989212036088,0.19247951160252375,0.8173543744164653,0.7522015042431663,0.9177535017793672
asRNA:CR45121,-0.19650714099407196,0.02999533712863925,0.3922140300273894,0.19251299539265881,0.8225222402078677,0.7522015042431663,0.9204850237651547
CG9795,-0.13993275165557817,0.1444686651229854,0.5550835132598873,0.1926061825655087,0.46097073583528364,0.7522528252568933,0.714690975852856
CG14075,-0.062203645706176536,0.15754342079162575,-0.7443840503692628,0.1927661537060057,0.5440498811259588,0.7525648302348714,0.7691361109968948
Cpr,0.06417095661163376,0.12572515010833696,-0.2834370136260991,0.19285130049241267,0.23757404376611835,0.7525845808667782,0.570870492435593
Fpgs2,-0.027990058064460643,-0.07520382106304185,0.6613562405109403,0.19301271655549282,0.7401424551179094,0.7526612090398477,0.8776174953618922
CG7342,-0.10173801705241202,-0.09424205496907237,0.5642726495862005,0.19303112842247874,0.6291313225666324,0.7526612090398477,0.8128622354129857
CG8568,-0.04847917705774304,0.08462997525930399,-0.29097907245159144,0.19312403245273924,0.4147213903016575,0.752711129389627,0.6896366845982438
Dnaaf5,0.09249258041381854,-0.11026573181152388,0.6484401226043699,0.19330684923850666,0.6233788492750516,0.7531113027753927,0.8091009732924945
Fatp3,-0.04132314771413799,-0.19749387353658676,-0.1954694837331773,0.19342967173703432,0.03433657706423693,0.7531316604218428,0.4731188448167918
CG31211,-0.07480704784393286,-0.06157267093658447,0.31434655189514116,0.1935487655169526,0.5739049003179958,0.7531316604218428,0.7841506761719323
Chd64,0.14305198192596447,-0.09072458744049072,0.36695218086242676,0.1935525124953443,0.4832643934876129,0.7531316604218428,0.7297502017681341
LSm7,0.01703220605850228,0.29147809743881226,0.6251116991043091,0.19377648230396613,0.21941663421540172,0.7531376022741728,0.561049826318947
bdwf,0.04443007707595852,0.04573768377304033,0.3838330507278438,0.19384386328797668,0.7289629524041336,0.7531376022741728,0.8705617283992919
Arf4,0.017411828041076834,0.006058335304260254,0.5120337009429927,0.19384886677341148,0.9723269596523983,0.7531376022741728,0.9890139206540546
cwo,-0.024848222732543924,-0.07053470611572266,0.3387160301208496,0.19387462593393892,0.5514087995014703,0.7531376022741728,0.7725896724112659
Su(dx),-0.2599987983703608,0.2836649417877184,0.23460817337036088,0.19402803785606654,0.019609305031708473,0.7533125360202796,0.4536371290401587
CG12493,0.042675130069255884,0.23664136976003636,-0.334978774189949,0.19415004461692664,0.09247059713266301,0.7533125360202796,0.5093471285203015
lncRNA:CR45358,-0.7135368585586548,0.5305532217025757,0.6944200992584226,0.1941601534788887,0.0758919622715953,0.7533125360202796,0.5036549700146493
CG32533,-0.07064682245254514,-0.11751788854598999,0.21905744075775124,0.19430281808659677,0.1699791094907676,0.7534342526623152,0.5365384075114996
Med,0.14849841594696103,-0.07861840724945202,0.16165137290954545,0.1943518812869482,0.20435991231037712,0.7534342526623152,0.5513678313487703
Ssrp,0.1453667283058169,-0.060909926891327126,-0.4965597391128542,0.19456433832383105,0.7219810857802331,0.7536516517575176,0.8680701868264484
CG17834,0.05230368673801428,0.2377961128950118,-0.48625865578651417,0.19457548952632212,0.20257781937208466,0.7536516517575176,0.5507383116976267
CG4586,1.1247048862278466,-0.12298143282532714,-0.4307908937335013,0.19469869616501748,0.42452693703498096,0.7536516517575176,0.6937212817009805
CG3764,0.024266839027405274,0.1515022516250597,0.45645117759704545,0.19477313644940106,0.36009986254854087,0.7536516517575176,0.6569323254452802
sisRNA:3,0.057930268347263364,-0.03250554949045187,0.5204989612102507,0.19480896691699584,0.8554225804895376,0.7536516517575176,0.936658819489651
Jhbp2,0.02282238006591869,-0.2891554832458505,-0.6940822601318368,0.1950038402035857,0.26490686403592323,0.7537647501427616,0.5856470024519818
CG2076,0.13107860088348447,0.09050595760345326,-0.39120602607727095,0.19512177179634255,0.5118504247690486,0.7537647501427616,0.7498999752969675
RpL37-2,-0.37096795439720154,0.031200438737869263,0.9302696585655209,0.19520617495543865,0.9220086962123244,0.7537647501427616,0.9680281352208365
shot,-0.08303308486938432,0.08727836608886674,0.20934295654296786,0.19535308051235228,0.26499638761581634,0.7537647501427616,0.5856470024519818
bves,-0.15491199493408192,-0.010718822479248047,0.2826790809631339,0.19554849747442818,0.9119635477689759,0.7537647501427616,0.9641900830766277
ea,0.0965839624404908,-0.059735119342804066,-0.6497925519943237,0.1955655860940005,0.7895160004479458,0.7537647501427616,0.9023451540025962
Rbp1-like,-0.05945491790771394,-0.09252548217773526,0.2697134017944327,0.19562739112325606,0.34697958318069366,0.7537647501427616,0.649386007398721
gw,0.02136135101318424,0.012328147888182706,0.25647354125976474,0.19563463328270952,0.8886207669144501,0.7537647501427616,0.9540138042122792
lncRNA:CR44317,-0.13675385713577254,-0.08581727743148848,0.8051296472549434,0.19564360903152106,0.7573837877377319,0.7537647501427616,0.8865321904175318
CG32547,-0.09473180770873975,-0.11019802093505904,0.23630046844482377,0.19571540713572402,0.22141436664287623,0.7537647501427616,0.5625098387090991
Gip,0.2029638290405275,-0.04355311393737793,-0.5144107341766357,0.19574026589200103,0.8057505196807467,0.7537647501427616,0.9114767826459584
lbm,0.06554293632507341,-0.19019198417663585,-0.5494095087051392,0.19580076142369704,0.3433087532458406,0.7537647501427616,0.6470261440535829
asRNA:CR46055,-0.032601207494735704,-0.15081095695495605,0.20942211151123039,0.1959359117293998,0.08928688308791206,0.7538205863322928,0.508227852732338
soti,0.12034404277801519,-0.05180561542510995,0.245386242866516,0.19601778235889925,0.5484721893666643,0.7538205863322928,0.7716713824642228
Glys,0.08531212806701698,0.10215640068054155,0.35150098800659135,0.19605592348580647,0.4185343676419679,0.7538205863322928,0.691309101607765
Trm7-32,-0.15019631385803206,0.10374760627746582,0.9417252540588377,0.19627085169591746,0.7500300039304807,0.7543383204034915,0.8826589789523765
Or13a,0.2928566858172418,-0.19005955010652556,-0.24157260358333593,0.19657333770571783,0.07154977977461309,0.755192009166243,0.5036001162544491
snoRNA:Or-ACA9,-0.2229040749371052,-0.02894077077507967,-0.39122388511896133,0.19682620386468733,0.8302151811825458,0.7557682148342713,0.9240236950814146
Naam,-0.006674796342849565,0.2497003376483915,0.5259904265403745,0.19688417472749772,0.21593291637997614,0.7557682148342713,0.5593631414731857
Scgdelta,-0.46490544080734253,-0.14485222101211548,0.5304862260818479,0.19703295833279127,0.44608140724743794,0.7559135915076081,0.7064328825457332
lncRNA:CR45597,-0.17253215610980982,0.3642772287130356,0.2986710369586944,0.19711427200991544,0.019604219533155807,0.7559135915076081,0.4536371290401587
CG34393,0.016253948211670345,-0.055397748947144,0.23446607589721635,0.19724145054422745,0.5058066424880008,0.7559135915076081,0.7459298523948122
Nrk,0.007038772106170739,-0.13607865571975708,-0.06431400775909446,0.19733823896861605,0.0028312109999066573,0.7559135915076081,0.4021116302373975
CG11964,0.3250645399093631,-0.16323101520538397,-0.3463103771209719,0.19737819229965967,0.21913681805714336,0.7559135915076081,0.5609849794655934
CG43338,0.14003593847155577,-0.009499941021204078,-0.22568979114294052,0.19743360049250877,0.9028452717419196,0.7559135915076081,0.9594071037610336
Adsl,0.051798462867737,0.16455018520355202,0.20828366279602029,0.1975525278448212,0.07128247589188376,0.7559135915076081,0.5036001162544491
CG9518,-0.013584911823272636,0.20160835981368996,0.5217928886413573,0.1976878427253836,0.29900484681486844,0.7559135915076081,0.612635087634241
CG12104,-0.1813977956771849,0.2391759157180786,0.8950805664062498,0.19776597039096783,0.45599921280320943,0.7559135915076081,0.7128202194337937
Ndg,-0.25415631942451,0.06524707563221456,-0.23954268917441368,0.1977844830787475,0.4479962361619129,0.7559135915076081,0.7072951329323749
D1,0.3227622509002691,-0.17161965370178356,-0.27916288375854537,0.19780690874930384,0.13074951510985366,0.7559135915076081,0.5231632255748121
lncRNA:CR45530,-0.26287754625082016,0.1863800510764122,0.47225980460643757,0.19806129652977214,0.2906012969894672,0.7561691516275069,0.6055430874888136
Eip75B,-0.24277281761169348,0.16831231117248446,0.3164496421813956,0.1981159214821421,0.17645582727514902,0.7561691516275069,0.5412700262593162
E(z),0.195603728294373,-0.1971887350082402,-0.1807930469512944,0.19825136434536628,0.028285825192217902,0.7561691516275069,0.4653567407263072
Sox21a,-0.10523656010627738,-0.07100531458854686,0.6804780364036557,0.1982778352165551,0.7639321071736744,0.7561691516275069,0.8892946894348144
cry,-0.2550972700119018,0.37587475776672363,0.5327107906341553,0.19849394837129986,0.09552519297197105,0.7561691516275069,0.5104310204162249
CG7378,0.12232983112335238,-0.19632089138031006,-0.3037188053131108,0.198585183814308,0.11746766852977869,0.7561691516275069,0.5188827073212923
nocte,-0.06030726432800227,0.077328920364379,0.1825680732727042,0.19859296332876478,0.2622478169569691,0.7561691516275069,0.5835526251348895
Mrm2,0.28917896747589145,-0.05623567104339644,-0.43172383308410667,0.1985971214965368,0.7089314501465983,0.7561691516275069,0.8605327341634416
mtm,0.19563257694244424,-0.1326290369033818,-0.46292471885681197,0.1986949877057942,0.4277296147267115,0.7561691516275069,0.6960501162171411
asRNA:CR45185,-0.1434362530708313,-0.016105085611343384,0.4198609590530394,0.19877281346256795,0.9117395523264115,0.7561691516275069,0.9640617276033857
CG4282,0.024700582027435615,0.17581540346145563,0.3362241983413694,0.1989216855063176,0.18306162367719045,0.7561691516275069,0.5433656057089703
kst,0.43189418315887473,0.6588712930679318,0.650827169418335,0.19904463204205397,0.035784347111224704,0.7561691516275069,0.47473694388317683
CG6178,0.11324077844619765,-0.12185221910476685,-0.36764204502105713,0.19943086099342391,0.36626793319090906,0.7561691516275069,0.6613796633733613
MED17,0.06490635871887235,0.0881595611572259,0.49262452125549294,0.19963580482059826,0.6120151541379817,0.7561691516275069,0.8014362323626831
YL-1,0.15367305278778132,-0.1994882822036752,-0.14773392677307173,0.19968148226191945,0.014326535482936087,0.7561691516275069,0.4536371290401587
l(3)L1231,-0.012030363082885222,-0.007601499557496005,0.18982076644897372,0.19971383706503373,0.9081186066972077,0.7561691516275069,0.9620440472027327
FeCH,0.15316158533096338,-0.026572644710541438,-0.34987986087799117,0.1997353562915573,0.8271566521042041,0.7561691516275069,0.9229676334476673
Clbn,0.2615227699279791,-0.15454530715942516,-0.14155626296997115,0.199822081170046,0.0285840077206334,0.7561691516275069,0.4653567407263072
nAChRalpha3,-0.1541867256164547,-0.11451387405395508,0.2971992492675768,0.19982210529218192,0.302636852519821,0.7561691516275069,0.6161788133712804
