names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group
MtnA,22.497334,0.98319095,4.4078388622724905e-112,3.198044517395202e-110,0.3262861169837914
Rbp,22.423515,0.5877357,2.321118129510937e-111,1.6642416988593419e-109,0.5677707305614282
Cp110,22.207577,0.90082914,2.90174921440605e-109,2.044475212392794e-107,0.32708480150340613
sno,22.204048,0.7005568,3.138708477814165e-109,2.1987194043722332e-107,0.43984026309607704
mahe,22.15974,0.7113044,8.403467338466116e-109,5.853135050775056e-107,0.4330749354005168
RpL31,22.125746,0.40088356,1.786629600588648e-108,1.2303518757951992e-106,0.7953958186516326
mub,21.951702,0.51130104,8.342024532978132e-107,5.617731327760798e-105,0.7710594315245478
sty,21.83491,0.86250556,1.0815641301757878e-105,7.243508342149824e-104,0.3484143763213531
orb2,21.783426,0.5686002,3.3319209018237492e-105,2.21927780723113e-103,0.5693680996006577
beta-Spec,21.621983,0.71159106,1.1158097675754893e-103,7.234364498392361e-102,0.4133897110641297
Ca-alpha1T,21.569464,0.60657084,3.477026173645338e-103,2.2306037910822644e-101,0.5715762273901809
ND-AGGG,21.449186,2.2344375,4.647169156705174e-102,2.965672505292113e-100,0.1600187925769321
COX8,21.341654,0.47056746,4.6617067161910865e-101,2.9441214074431685e-99,0.678646934460888
CanA-14F,21.175121,0.5576157,1.6196364706463254e-99,1.0072320888116359e-97,0.5649988254639418
Lis-1,21.148405,0.62106544,2.8542742551064875e-99,1.7660278627153796e-97,0.4781301385952549
chic,21.05497,0.73396915,2.0591681539811122e-98,1.2676363953977665e-96,0.3838383838383838
Frq1,20.978952,0.48418027,1.0211964420977239e-97,6.192718125735899e-96,0.6838618745595489
mmd,20.925308,0.5291165,3.1502598847654506e-97,1.9009167195745582e-95,0.6004228329809725
28SrRNA-Psi:CR40596,20.864822,2.852771,1.1180685699033312e-96,6.71336837367079e-95,0.14296452901104065
CG13739,20.657381,0.88678175,8.378696933844415e-95,5.006271417972039e-93,0.3307023725628377
RpL22,20.573112,1.7719662,4.779860060020743e-94,2.8145755686759822e-92,0.17467700258397933
dtn,20.559559,0.67572474,6.32057532993704e-94,3.703917918105894e-92,0.41578576462297395
brat,20.502344,0.7328238,2.0516881649697206e-93,1.1965563178380825e-91,0.3842142353770261
CASK,20.449078,0.49055907,6.1222236608753615e-93,3.553513533448085e-91,0.6384308198261687
CG3009,20.417736,0.8163216,1.1633110848667452e-92,6.720189011109364e-91,0.3265680056377731
Calx,20.209429,0.981003,8.087976698806941e-91,4.585318510779433e-89,0.27723749119097957
bru3,20.10499,0.5559499,6.673327140273841e-90,3.765795579296196e-88,0.5882546394174302
anne,20.075706,0.50938165,1.2035728592377258e-89,6.698789763127233e-88,0.5971341320178529
MED21,19.992958,2.1748962,6.342140470348963e-89,3.4821779366253836e-87,0.14907211651397698
Dhit,19.897303,0.45297956,4.2942859513090897e-88,2.347222038587735e-86,0.6665257223396758
heca,19.87529,0.5552379,6.660094561249311e-88,3.624102348529815e-86,0.553441390650693
dpr7,19.838165,0.63832843,1.394559515750777e-87,7.554793749993877e-86,0.41320178529480855
RpS14b,19.837805,0.6929795,1.4045787389873073e-87,7.575402765272695e-86,0.37641531595019967
rin,19.794222,0.55713415,3.3386879726196304e-87,1.7927430704079593e-85,0.5017148226450552
tna,19.78564,0.547765,3.9582963439957352e-87,2.1161260586387726e-85,0.534789758045572
CG43737,19.780403,0.54378915,4.391699439270731e-87,2.3375731207541895e-85,0.5427766032417195
glo,19.642881,0.78384763,6.651461258410591e-86,3.5097255964834066e-84,0.31764153159501995
mt:srRNA,19.610628,2.5661583,1.254734034256335e-85,6.592221182564856e-84,0.136809960065774
Pkc53E,19.587343,0.5599839,1.9827258333059915e-85,1.0372294069599455e-83,0.5328635189100306
RpS27,19.525167,0.31287935,6.709755295163317e-85,3.465474885285834e-83,0.8220342964529012
CG40045,19.475594,0.80007696,1.7686169172207358e-84,9.096063967933986e-83,0.3086210946676063
sgg,19.36385,0.45058155,1.557964645205718e-83,7.979004647232142e-82,0.6384308198261687
Adcy1,19.33623,0.863573,2.6624455391167776e-83,1.3578472249495565e-81,0.28752642706131076
Dora,19.273153,0.47340226,9.026501644670604e-83,4.584334522787083e-81,0.609913084331689
lola,19.193829,0.38064882,4.167668319987968e-82,2.1078717490594744e-80,0.7676767676767676
nej,19.129961,0.5892601,1.421813483753372e-81,7.16135725349994e-80,0.4426121681935635
Alk,19.100231,0.46597898,2.513760866454928e-81,1.2609148642477003e-79,0.6249001644350481
gro,19.070023,0.7588909,4.481168048989874e-81,2.2385638257843267e-79,0.320507399577167
elav,19.067999,0.4498063,4.657973994678763e-81,2.317389592699569e-79,0.6375381724218934
AcCoAS,18.86923,1.1425323,2.042540837641865e-79,9.99860653414325e-78,0.21616161616161617
CG15431,18.830149,0.82725745,4.275522974199916e-79,2.084573981300911e-77,0.2912849424477331
CG32767,18.777454,0.4532112,1.154863827928464e-78,5.585966348658749e-77,0.6273431994362227
CG44422,18.774227,0.7389277,1.227226089527711e-78,5.912513361760186e-77,0.34597134132017854
Tom7,18.63713,0.65144175,1.6062839892465644e-77,7.678037468598578e-76,0.3715292459478506
CG46385,18.578304,0.6166865,4.814835265832295e-77,2.2925010568449157e-75,0.4125910265445149
CG32369,18.429876,0.77878666,7.56565728227936e-76,3.574333202081516e-74,0.3001174536058257
GluRIA,18.293127,0.79968643,9.387215229985136e-75,4.4007987091649545e-73,0.29856706600892646
CG31221,18.179445,0.50967056,7.508979507720774e-74,3.493395084717882e-72,0.7497768381489311
CG40228,18.11436,0.7726536,2.4550888036267336e-73,1.1378356436276144e-71,0.2874794456189805
ox,18.106255,0.6537027,2.84457165823471e-73,1.3133516644781394e-71,0.359830866807611
GluRIB,18.093374,0.6244673,3.593909250512113e-73,1.6468481148305317e-71,0.405543810194973
Hrb27C,18.071365,0.3196968,5.357134485881144e-73,2.445622181588212e-71,0.7849659384543105
Drep2,18.01894,0.58125156,1.3836972515445774e-72,6.293240969804796e-71,0.4090204369274137
Mnt,18.00396,0.5995675,1.8137806830825692e-72,8.188212128182753e-71,0.38938219403335683
UBL3,17.938837,0.7583835,5.866925123250651e-72,2.638817355251003e-70,0.2939628846605591
swm,17.862997,0.92509735,2.2900311545666244e-71,1.0262202111401685e-69,0.23988724453840732
B4,17.77316,0.7533067,1.1407912633108708e-70,5.093444948167108e-69,0.29936575052854125
Con,17.747545,0.52133846,1.800550417583014e-70,7.98069419633431e-69,0.5243128964059197
rdgB,17.547775,0.54550904,6.185555163131318e-69,2.712076686453512e-67,0.44106178059666434
mir-9381,17.517857,2.0619981,1.0469570770647646e-68,4.557628504408006e-67,0.13727977448907683
CG12025,17.503946,0.60586476,1.3367773964164442e-68,5.798569282889694e-67,0.36593845431054733
nAChRalpha6,17.22702,0.41663375,1.6650843074350552e-66,7.19706121394535e-65,0.6998355649518441
sordd1,17.098284,1.0544059,1.528396014369838e-65,6.55972500674435e-64,0.19891942682640357
shep,17.089544,0.21056257,1.7755821802578806e-65,7.593884629881861e-64,0.935635424007517
hrg,17.081535,0.69859266,2.036866205536004e-65,8.680895866880542e-64,0.3031712473572939
NfI,16.900429,0.7713275,4.4665048689870824e-64,1.8838141123904341e-62,0.27432464176650223
CG32544,16.867352,1.0189158,7.822665212384584e-64,3.276648325558615e-62,0.20310077519379846
csw,16.856344,0.4493851,9.424126640102339e-64,3.933927384116692e-62,0.5493070237256283
RhoGAP71E,16.808588,0.5447453,2.1113963680036224e-63,8.783553013514046e-62,0.39910735259572466
Alat,16.777493,1.0311613,3.565720222049056e-63,1.4783184961413585e-61,0.20610758750293634
CHES-1-like,16.715693,0.665381,1.0074319076805674e-62,4.1485092982156876e-61,0.3138830162085976
hrm,16.647772,0.78558904,3.1408410802970943e-62,1.2890138696209187e-60,0.25792811839323465
CG43736,16.580534,0.51465374,9.6369063787817e-62,3.928570296019068e-60,0.42922245712943385
CG42450,16.537622,0.3935704,1.9662929120898925e-61,7.989048101821233e-60,0.6580690627202255
Sap47,16.519875,0.254479,2.639458296397486e-61,1.068849075574384e-59,0.9038759689922481
Galphaq,16.456604,0.62688375,7.520218015798801e-61,3.0252124552663887e-59,0.3281183932346723
dpr10,16.451002,0.8914652,8.249073501038434e-61,3.307498582373601e-59,0.2349072116513977
tou,16.428608,0.5411539,1.1936673610328397e-60,4.770364414304683e-59,0.39234202490016445
Gprk2,16.390608,0.48486602,2.2320351455307515e-60,8.89093999636416e-59,0.4625322997416021
MFS17,16.365808,0.50713885,3.355462415310907e-60,1.3279133565008001e-58,0.4261686633779657
CG17124,16.362526,0.5434692,3.5412696942655444e-60,1.3969105599806707e-58,0.3878318064364576
Snap25,16.310205,0.25684294,8.351227127666951e-60,3.252175957160782e-58,0.8446793516560959
Appl,16.246641,0.29293054,2.3594509287601226e-59,9.159027825050043e-58,0.8351891003053794
kirre,16.24361,0.57633615,2.478984213288899e-59,9.592488436755044e-58,0.38543575287761334
CG42258,16.24101,0.66455585,2.5862703469071434e-59,9.975964955206067e-58,0.2996476391825229
RpS21,16.211287,0.3436809,4.196925801008287e-59,1.6137643087851738e-57,0.7003053793751468
AP-1gamma,16.160368,0.71315897,9.59876120321042e-59,3.6792232800607485e-57,0.26530420483908856
rl,16.077887,0.4426631,3.6460746543671854e-58,1.3888126238150507e-56,0.5203194738078459
l(3)80Fj,15.9846525,0.4414943,1.634747890238813e-57,6.207458577607754e-56,0.5120037585153864
unc-119,15.967693,0.49936584,2.1457417218379172e-57,8.122498710398253e-56,0.42161146347192857
Ptpmeg2,15.952039,0.5326091,2.7574403209355616e-57,1.0405709000583145e-55,0.3857646229739253
heph,15.93125,0.43413308,3.845944170524767e-57,1.446858441189086e-55,0.6194033356824055
Hipk,15.923671,0.45471403,4.341388027220948e-57,1.6282208819629578e-55,0.487902278599953
stai,15.86746,0.34271294,1.0646332241276895e-56,3.9684447611291764e-55,0.7221987315010571
egh,15.781698,0.428406,4.158453740348983e-56,1.5406502322526977e-54,0.5245008221752407
alpha-Man-Ia,15.753317,0.713052,6.517135197513294e-56,2.4071927552269558e-54,0.2681700728212356
Ubr1,15.718908,0.88377327,1.1224083767656581e-55,4.133243415225561e-54,0.21982616866337795
Ank2,15.7028055,0.33692592,1.4469791485527914e-55,5.312418325816258e-54,0.7600187925769322
CG2865,15.668169,0.6831116,2.496696686850194e-55,9.138809584389493e-54,0.2847545219638243
SK,15.612083,0.4100097,6.023732013570169e-55,2.191739388459904e-53,0.5566831101714823
CG40498,15.601469,0.4305045,7.113852051530873e-55,2.580676864765173e-53,0.5117218698614048
hbt,15.544814,0.63456434,1.7252226493757247e-54,6.239981861495759e-53,0.3092788348602302
CG10804,15.525564,0.54012346,2.3294766535253946e-54,8.40058903249143e-53,0.3832276250880902
RASSF8,15.476549,0.6131591,4.995617747408692e-54,1.790928962446016e-52,0.303359173126615
Rnf11,15.47632,0.85568506,5.01342093521175e-54,1.7920406973400593e-52,0.21522198731501058
REPTOR-BP,15.471113,0.8357598,5.435846007381933e-54,1.9373545901748062e-52,0.21775898520084566
hang,15.29648,0.6847759,8.070545330804964e-53,2.851358754700919e-51,0.26802912849424476
Socs36E,15.249981,0.60877055,1.6468232478356344e-52,5.78476327604281e-51,0.2980032887009631
Cbp53E,15.203145,0.42944098,3.370430593558119e-52,1.1805223708298826e-50,0.5909325816302561
onecut,15.139421,0.4629751,8.89928088533718e-52,3.099238134610711e-50,0.4284237726098191
Myc,15.109541,1.209546,1.4011234711111764e-51,4.851788065163105e-50,0.16457599248296922
fwe,15.057475,0.4767232,3.083386662837926e-51,1.058687324882577e-49,0.41639652337326755
Marf,15.028226,0.5957931,4.7968263077762035e-51,1.642374041165285e-49,0.3015268968757341
CG5282,15.007109,1.1332911,6.596077621259728e-51,2.2457986068585146e-49,0.1649048625792812
VhaPPA1-1,14.985741,0.5245982,9.100508456443922e-51,3.0898634422171303e-49,0.3470049330514447
Unc-76,14.876703,0.50392467,4.669504065492479e-50,1.5722813550908238e-48,0.3724688747944562
SPR,14.855297,0.86495763,6.4282474608875e-50,2.1525798983724655e-48,0.21611463471928588
comt,14.844219,0.50528735,7.583232188996496e-50,2.53238403155283e-48,0.36321353065539114
side-VI,14.825926,0.4361646,9.95974390165745e-50,3.316921268232313e-48,0.4780831571529246
ND-MWFE,14.816282,0.44896,1.149748603959238e-49,3.8186064669370986e-48,0.4406389476156918
Pdk1,14.813289,0.8139606,1.2021182298014168e-49,3.981689973654747e-48,0.21743011510453372
Rbp9,14.790764,0.41722676,1.6803664576743154e-49,5.535672095295197e-48,0.5007282123561193
CG44838,14.776013,0.5649275,2.091875072771361e-49,6.872739962805962e-48,0.31703077284472636
wdb,14.75727,0.3508543,2.762372975260552e-49,9.026960910308544e-48,0.6528541226215645
Maf1,14.744578,0.51803225,3.3339711322702715e-49,1.0865715008353566e-47,0.34639417430115105
Psi,14.741517,0.58663803,3.488594781634089e-49,1.1339328478223443e-47,0.29579516091144
CRMP,14.69551,1.0563525,6.887837498365817e-49,2.226945656965012e-47,0.16814658210007047
Pits,14.693463,0.3190461,7.099117219321088e-49,2.289183592230284e-47,0.706553911205074
igl,14.680419,0.39157206,8.60565959831805e-49,2.7676618692321557e-47,0.5921540991308433
Mpcp2,14.676846,0.35413077,9.071385898847129e-49,2.909766387395991e-47,0.6063424947145878
mtd,14.64305,0.32417053,1.4922030234930218e-48,4.773874712167046e-47,0.7299506694855532
Galphao,14.517352,0.36439806,9.40748967252898e-48,2.993939728941403e-46,0.5959595959595959
HUWE1,14.502044,0.8354995,1.175949715878626e-47,3.7327216371991075e-46,0.20765797509983555
CG45002,14.479066,0.5847488,1.6431556094257798e-47,5.20218798007554e-46,0.309748649283533
loaf,14.349979,0.49934447,1.0656911855186758e-46,3.347863366053386e-45,0.35630725863284
CG43347,14.348573,0.5835685,1.087525638814312e-46,3.407673524809165e-45,0.2930232558139535
CG17698,14.343924,0.5694424,1.1629005123351862e-46,3.6345113704752776e-45,0.2925534413906507
CG42594,14.32644,0.6393139,1.4959458010234169e-46,4.651551879763885e-45,0.2775193798449612
mtgo,14.295163,0.43924212,2.345545900895547e-46,7.256309387313661e-45,0.42818886539816775
Eip93F,14.270459,0.5091343,3.3436941227791046e-46,1.031804750950747e-44,0.3967582804792107
pros,14.2599745,0.4692972,3.885953438062397e-46,1.1961082438520847e-44,0.8387127084801503
Tsp66E,14.164201,0.4663981,1.5259245589776655e-45,4.649873612344691e-44,0.3790932581630256
RSG7,14.162119,0.43687055,1.5718267123247287e-45,4.777804438036438e-44,0.4223161851068828
SKIP,14.161294,0.5467621,1.5903846014889143e-45,4.822188534216014e-44,0.3246887479445619
UbcE2H,14.157698,0.68716353,1.673877658883122e-45,5.062753048170316e-44,0.2438806671364811
CG16711,14.155728,0.44992274,1.7214572926554422e-45,5.182669504262904e-44,0.4023960535588443
CG32683,14.1557045,0.8808719,1.7220290009241745e-45,5.182669504262904e-44,0.19962414846135776
Cds,14.088636,0.67131364,4.460918186132247e-45,1.3392643293292107e-43,0.24031007751937986
Pka-R2,14.085474,0.4426678,4.66519045762558e-45,1.397150036560152e-43,0.43547098895936104
Spar,14.025176,0.6162634,1.0933995346476147e-44,3.2665311097597493e-43,0.28841907446558607
REPTOR,13.958668,0.51348925,2.785920289839642e-44,8.242131653605679e-43,0.32708480150340613
RhoGAP100F,13.95309,0.39311782,3.012643273241497e-44,8.891309650736225e-43,0.49011040638947617
sdt,13.916285,0.34372342,5.044531430842266e-44,1.4852124060516032e-42,0.6118393234672305
pAbp,13.9112215,0.28193325,5.414700706909008e-44,1.5903563112412987e-42,0.7695560253699789
ari-1,13.87408,0.49288124,9.09526620761281e-44,2.6649567260719362e-42,0.3439041578576462
unk,13.858943,0.6569672,1.1231531896966932e-43,3.275146944787797e-42,0.2451961475217289
capu,13.843135,0.54965484,1.3996585669734808e-43,4.0620091125808945e-42,0.3086210946676063
Nup153,13.833169,0.59672374,1.6077880978715266e-43,4.654947535619012e-42,0.27286821705426356
RhoGAPp190,13.798106,0.35723326,2.6163579170921677e-43,7.557058448207686e-42,0.5637303265210242
bun,13.784016,0.26969063,3.180775276699211e-43,9.165595708672975e-42,0.7694620624853183
bsk,13.693529,0.56501275,1.1098453422809075e-42,3.1533577802009284e-41,0.2792107117688513
mAcon1,13.668854,0.6576479,1.5583092369033448e-42,4.417263090375551e-41,0.24336387127084802
Cipc,13.666347,0.5224105,1.6129219313988965e-42,4.561462974900499e-41,0.3190979563072586
ckn,13.656435,0.75245917,1.848115643543308e-42,5.214509624803097e-41,0.21841672539346957
CG11768,13.65564,1.7323264,1.8684243533937444e-42,5.259636130142344e-41,0.11604416255579046
l(3)neo38,13.625885,0.40537718,2.8098445145185564e-42,7.891519536282647e-41,0.4429410382898755
Gprk1,13.528845,0.35370338,1.056704768911641e-41,2.947408335987184e-40,0.5524547803617571
PlexA,13.500954,0.4071679,1.5436524333891206e-41,4.295794408808217e-40,0.436128729151985
CG8671,13.485225,0.4048033,1.910820314902702e-41,5.305464423314132e-40,0.4257458303969932
Cka,13.472974,0.57708645,2.2559386486910334e-41,6.24946277020341e-40,0.2677002583979328
Rbp1-like,13.45281,0.25273725,2.963889345978243e-41,8.192028852183402e-40,0.7702607470049331
CG42337,13.447418,0.5113641,3.188105135875366e-41,8.791813009317836e-40,0.31933286351891005
Ca-alpha1D,13.44691,0.4105929,3.210086564561028e-41,8.832448111836201e-40,0.4287056612638008
CG14853,13.423761,0.6941437,4.3886213957421504e-41,1.2047951845202944e-39,0.22334977683814894
CG42402,13.396661,0.5020706,6.324549124168525e-41,1.7323579612244976e-39,0.34958891237961004
CG9674,13.386615,0.42861894,7.24062202418581e-41,1.9788327769686287e-39,0.39774489076814656
slo,13.362435,0.30420193,1.002303457285729e-40,2.7270260805481587e-39,0.7066948555320648
Ca-beta,13.288623,0.5977249,2.694932621108902e-40,7.283488629422706e-39,0.258491895701198
Hers,13.182856,0.42891067,1.1014108106042137e-39,2.96359743277147e-38,0.3821470519144938
Eip78C,13.155727,0.9285987,1.5775869920759952e-39,4.226199526684463e-38,0.1733145407564012
C3G,13.1218605,0.6624616,2.468001943383669e-39,6.582598618797274e-38,0.2266384778012685
Eip63E,13.116068,0.37217462,2.6640343229627738e-39,7.089937633753985e-38,0.48545924359877846
lncRNA:CR40469,13.104807,0.9101174,3.0904816595274524e-39,8.189104553908721e-38,0.18153629316420014
Liprin-gamma,13.104453,0.34323198,3.104927050381991e-39,8.20953488440479e-38,0.5550857411322527
CG32982,13.091434,0.79629314,3.68584549867449e-39,9.72440926046393e-38,0.20333568240544986
Rap1,13.064265,0.37980217,5.269074837718647e-39,1.3841541637274263e-37,0.45431054733380316
CG6966,13.058893,0.5552185,5.654388500225667e-39,1.482179385575283e-37,0.27474747474747474
Deaf1,13.031943,0.57606417,8.053017007588037e-39,2.106399663207952e-37,0.2504580690627202
CG9932,13.024107,0.4706318,8.923847895315982e-39,2.3291816273234797e-37,0.35076344843786705
CG31360,13.021705,1.4810121,9.209153575600143e-39,2.3985122421579093e-37,0.11613812544045102
CG31635,13.011651,0.46246988,1.0504752397256085e-38,2.7301157136493478e-37,0.32370213765562605
P5CDh1,12.987021,0.5029179,1.4495954424471212e-38,3.7593869889336084e-37,0.30481559783885365
AGO2,12.976453,0.90991366,1.6641124285194125e-38,4.306553373932722e-37,0.16631430584918958
eIF4G2,12.961903,0.49528795,2.0119377499770913e-38,5.1956587361166875e-37,0.3150105708245243
Pp2C1,12.957574,0.62148863,2.1287497521462595e-38,5.4856936001925495e-37,0.23551797040169134
EcR,12.95631,0.44338325,2.1640900753728863e-38,5.5649987191392635e-37,0.36058256988489545
Rgk1,12.950702,0.88202643,2.3281732439965367e-38,5.974337614962902e-37,0.1846370683579986
Spred,12.909794,0.3643254,3.96358465035711e-38,1.0149607836807315e-36,0.47972750763448435
Nep3,12.900536,0.93743473,4.4697842594167934e-38,1.1421844934597755e-36,0.1655626027719051
Bili,12.879305,0.8054115,5.88631798975368e-38,1.5010110873871884e-36,0.18191214470284237
chrb,12.859257,0.30660468,7.630664313929978e-38,1.9417571466073593e-36,0.6728682170542636
hwt,12.828829,0.37773135,1.13060437060846e-37,2.871028473613858e-36,0.4385717641531595
Frq2,12.8205385,0.5356636,1.2582323130080218e-37,3.188481011071679e-36,0.30739957716701904
CG32206,12.818769,0.51929504,1.28726896900154e-37,3.255294909369247e-36,0.29748649283533
CG31998,12.802402,0.5138412,1.5895849914075347e-37,4.011480633595536e-36,0.2921306084096782
Taf4,12.7897,0.7444512,1.8719662511171853e-37,4.71433814769987e-36,0.1921540991308433
Rbfox1,12.765539,0.2457435,2.5537532496141202e-37,6.418082135988971e-36,0.842847075405215
mura,12.728306,0.37458462,4.116737598494697e-37,1.032487954486664e-35,0.44862579281183934
lncRNA:CR45102,12.675113,1.2183839,8.124227514896574e-37,2.0250758523328085e-35,0.1341320178529481
Dyb,12.663201,0.54334164,9.456335899111953e-37,2.3523118015158284e-35,0.26807610993657505
mrva,12.637305,0.52372396,1.314827748060258e-36,3.264039800632685e-35,0.27686163965233734
cindr,12.635165,0.33154342,1.3510950243126169e-36,3.3472555388915625e-35,0.5624618275781067
Pli,12.625123,0.63932675,1.53501692577582e-36,3.795197019935389e-35,0.22438336856941507
milt,12.5719,0.48210135,3.01389382063471e-36,7.421485208023531e-35,0.30664787408973454
CG13375,12.563155,1.0028561,3.366363603840859e-36,8.272702815971014e-35,0.15254874324641768
nAChRalpha4,12.5336895,0.42150345,4.8836979836201956e-36,1.1905478944469313e-34,0.3603006812309138
nAChRalpha5,12.509194,0.26626226,6.649496941262338e-36,1.6177788067274778e-34,0.718158327460653
Arf1,12.4981785,0.40505007,7.638130429389977e-36,1.854605016012638e-34,0.3820530890298332
mamo,12.494937,0.34909296,7.955936197475433e-36,1.927930542962784e-34,0.5776838148931173
nebu,12.459013,0.6572592,1.2490665928938345e-35,3.0208080755521723e-34,0.21728917077754287
Snx27,12.440278,0.7682878,1.5795335964963208e-35,3.8124623777611197e-34,0.18736199201315482
Polr2K,12.439873,1.2275883,1.587562764159894e-35,3.8242692751669853e-34,0.12647404275311253
Tm1,12.37017,0.391204,3.790185209697899e-35,9.112143495267789e-34,0.3951609114399812
Sf3b5,12.329198,1.369269,6.307146435848868e-35,1.5074079981678794e-33,0.11844021611463472
Asator,12.306821,0.38721943,8.323820683384613e-35,1.985500006062134e-33,0.39285882076579753
Pat1,12.24375,0.7459765,1.8145241451853715e-34,4.294608700129028e-33,0.18778482499412733
numb,12.219666,0.4485672,2.4408769630129093e-34,5.765862267861308e-33,0.3306084096781771
Crk,12.206716,0.5729891,2.862117569868858e-34,6.734816806782145e-33,0.23579985905567302
CG32264,12.201642,0.27539474,3.046179316448225e-34,7.154119400421466e-33,0.733944092083627
CG17883,12.167668,0.4811458,4.620962134808007e-34,1.0831712973302845e-32,0.285553206483439
sxc,12.113672,0.52352816,8.940038046921803e-34,2.0875502634852463e-32,0.26319003993422596
Reph,12.091661,0.3214083,1.1689834112439973e-33,2.719224961765855e-32,0.5340850364106178
CG46301,12.055806,0.7795131,1.8075603593424032e-33,4.188660307989459e-32,0.18867747239840263
jef,12.043502,0.4145163,2.098534297363419e-33,4.844514119424757e-32,0.35461592670895
Vsp37A,12.035759,1.0422823,2.3050454572624825e-33,5.311190752093081e-32,0.13704486727742543
Met,12.029814,0.5628009,2.4771903774567897e-33,5.697070473739775e-32,0.24402161146347193
Cals,12.008645,0.31947994,3.2004511752226825e-33,7.332763040373924e-32,0.5619920131548038
CG13364,11.98086,0.56682897,4.476581005167659e-33,1.0218173384267527e-31,0.241343669250646
hzg,11.950892,1.1735301,6.423146006730925e-33,1.4606665424634935e-31,0.12910500352360818
Fas1,11.930155,0.27677527,8.242018336563006e-33,1.8708000280142732e-31,0.6802912849424477
Rab3-GEF,11.852746,0.4589156,2.0825357595377536e-32,4.7000677329419475e-31,0.29889593610523846
Glut4EF,11.852603,0.23818839,2.0860912655029892e-32,4.7000677329419475e-31,0.8397463002114165
tay,11.850206,0.5067024,2.1466156071774328e-32,4.827508788908806e-31,0.26304909560723516
sbr,11.847895,0.7647814,2.2066397142489644e-32,4.953357546405272e-31,0.1724218933521259
CG3726,11.83926,0.5705249,2.44601898782863e-32,5.47055512709049e-31,0.25078693915903216
CG32772,11.829083,0.5791758,2.7614099636809976e-32,6.1421215414795035e-31,0.2211416490486258
Syt7,11.827446,0.27819428,2.815790736554895e-32,6.251670908536906e-31,0.6677472398402631
side-VII,11.819933,0.708008,3.079317893837434e-32,6.811942977855623e-31,0.18665727037820062
Polr2A,11.778996,0.6188286,5.008560239107106e-32,1.1039663789236259e-30,0.21315480385247826
E(Pc),11.763266,0.4664968,6.035382473126267e-32,1.3278930860096763e-30,0.2898285177354945
tty,11.750106,0.40871835,7.053075638209344e-32,1.54900790908349e-30,0.32872915198496594
Gug,11.723788,0.32794902,9.626870926117752e-32,2.1066773737603103e-30,0.4864928353300446
glec,11.65395,0.35519668,2.1906569811145093e-31,4.7767295067629254e-30,0.4232558139534884
CG34250,11.651224,0.7335365,2.2618726446926236e-31,4.9232081546711414e-30,0.1782006107587503
Rap2l,11.620411,0.63911897,3.245696894080901e-31,7.014503447154627e-30,0.19393939393939394
psq,11.618438,0.30787775,3.321551776528155e-31,7.165733558248085e-30,0.5523138360347662
mgl,11.585435,0.73004913,4.884794307384404e-31,1.0519568518146377e-29,0.19337561663143057
Syt4,11.58216,0.31101215,5.0750952243110705e-31,1.0910112114484593e-29,0.5330984261216819
CG42788,11.561123,0.68503326,6.485478391410188e-31,1.3868683528578734e-29,0.1959126145172657
Dmtn,11.529486,0.64327395,9.370164260085181e-31,2.0002264827701974e-29,0.20549682875264272
Rbp6,11.526931,0.23413898,9.652359782627588e-31,2.0568638704623717e-29,0.8650223161851068
Rtnl1,11.451233,0.24529324,2.3182475065974318e-30,4.9314343556572595e-29,0.6864458538877144
cac,11.435532,0.27052343,2.7782976943210172e-30,5.899768396529421e-29,0.682029598308668
Atg8a,11.411578,0.27004203,3.66026015785835e-30,7.745644281967957e-29,0.6355179704016913
jeb,11.410568,0.356899,3.703005342596627e-30,7.822518565149095e-29,0.4785999530185577
Lamp1,11.381342,0.39917964,5.179676439288228e-30,1.0847951223107252e-28,0.3244068592905802
Cip4,11.319625,0.41476423,1.0491963346371712e-29,2.1823641847939384e-28,0.3187690862109467
chn,11.315047,0.30327922,1.105427287993246e-29,2.295409406022091e-28,0.5260981912144703
shot,11.262794,0.36366704,2.0030716238114673e-29,4.13821017332847e-28,0.3855766972046042
Ten-m,11.2574625,0.41763428,2.127973963682403e-29,4.388811276366296e-28,0.3354474982381959
luna,11.250857,0.4522156,2.2935148122985222e-29,4.722238521470724e-28,0.3095137420718816
CG40472,11.239637,3.21421,2.6044977057559393e-29,5.353494525372537e-28,0.07225745830396993
raskol,11.209753,0.48350158,3.652108947188547e-29,7.4690530129666435e-28,0.2567066008926474
wry,11.185802,0.3344552,4.785548336320731e-29,9.77069491983474e-28,0.46506929762743715
St3,11.184586,0.5346561,4.8516587353349347e-29,9.889108415551424e-28,0.2275311252055438
mRpL33,11.1824465,0.9089784,4.970090034303209e-29,1.0113593894511154e-27,0.1398167723749119
Rab21,11.144098,1.1113735,7.651560672835898e-29,1.5466811449618036e-27,0.11787643880667137
G9a,11.138778,0.39905578,8.122678194687968e-29,1.63919411448761e-27,0.3168898285177355
Tmtc1,11.137535,0.47807956,8.236769303560876e-29,1.6594707610099754e-27,0.26854592435987784
hth,11.088463,0.3308273,1.427185098303704e-28,2.8658911306793817e-27,0.5053323937044867
MESK2,11.086053,0.26082146,1.4661599486441649e-28,2.9393130944117967e-27,0.6764388066713648
CadN,11.042353,0.31216186,2.3870021814878373e-28,4.769699932812336e-27,0.49645290110406387
