Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Z-score,Combined Score,Genes
GO_Biological_Process_2018,ganglion mother cell fate determination (GO:0007402),1/10,0.0188425741239137,0.0698998717500024,0.031578935580536,0.1296991997057728,-2.9322471251408784,11.64581938194996,pros
GO_Biological_Process_2018,regulation of nucleic acid-templated transcription (GO:1903506),3/246,0.0112935982308378,0.0698998717500024,0.0343897675503786,0.1297123186209725,-1.3274550339030176,5.95167018745506,Dsp1;ct;pros
GO_Biological_Process_2018,axon guidance (GO:0007411),3/242,0.0108053295015186,0.0698998717500024,0.0330000998357776,0.1297123186209725,-1.0218114522701938,4.626471851144907,pros;egh;beat-Ic
GO_Biological_Process_2018,translation (GO:0006412),3/225,0.008869743376161,0.0698998717500024,0.0274368878239278,0.1296991997057728,-1.1384584740051589,5.379340853813264,RpL39;RpL41;mRpS25
GO_Biological_Process_2018,regulation of cellular macromolecule biosynthetic process (GO:2000112),3/266,0.0139256485764506,0.0698998717500024,0.0417956280267971,0.1322513797053489,-1.2991717019755964,5.552689628462826,Dsp1;ct;pros
GO_Biological_Process_2018,regulation of DNA binding (GO:0051101),1/10,0.0188425741239137,0.0698998717500024,0.031578935580536,0.1296991997057728,-1.2779093106397297,5.075391119194111,Dsp1
GO_Biological_Process_2018,ribonucleoprotein complex assembly (GO:0022618),2/107,0.017586291008405,0.0698998717500024,0.0395191362506265,0.1322513797053489,-1.2316498139389191,4.976648085465573,CG6999;CG32706
GO_Biological_Process_2018,cytoplasmic translation (GO:0002181),2/107,0.017586291008405,0.0698998717500024,0.0395191362506265,0.1322513797053489,-1.1920162070670608,4.816503122565663,RpL39;RpL41
GO_Biological_Process_2018,vesicle-mediated transport (GO:0016192),3/235,0.0099810929971613,0.0698998717500024,0.0306420389623647,0.1296991997057728,-1.0472139005739092,4.824580075019658,ct;Frq2;RabX1
GO_Biological_Process_2018,respiratory chain complex III assembly (GO:0017062),1/6,0.0113473987566938,0.0698998717500024,0.0202076802349097,0.1296991997057728,-3.166514008161762,14.182077639718312,ox
GO_Biological_Process_2018,peptide biosynthetic process (GO:0043043),2/94,0.0137656995671307,0.0698998717500024,0.0313207413815465,0.1296991997057728,-1.4219755681661677,6.093983399881734,RpL41;mRpS25
GO_Biological_Process_2018,inorganic ion homeostasis (GO:0098771),1/7,0.0132264023991394,0.0698998717500024,0.0230624083010293,0.1296991997057728,-4.516583297326108,19.5366629143324,MtnA
GO_Biological_Process_2018,muscle cell fate specification (GO:0042694),1/9,0.0169739838271375,0.0698998717500024,0.0287480148279114,0.1296991997057728,-3.5691235409247173,14.54800977716224,pcs
GO_Biological_Process_2018,negative regulation of antimicrobial humoral response (GO:0008348),1/7,0.0132264023991394,0.0698998717500024,0.0230624083010293,0.1296991997057728,-5.267894034487456,22.78648775970379,Dsp1
GO_Biological_Process_2018,negative regulation of humoral immune response (GO:0002921),1/7,0.0132264023991394,0.0698998717500024,0.0230624083010293,0.1296991997057728,-4.907124967220511,21.22596663275257,Dsp1
GO_Biological_Process_2018,negative regulation of protein tyrosine kinase activity (GO:0061099),1/7,0.0132264023991394,0.0698998717500024,0.0230624083010293,0.1296991997057728,-3.4080143872041697,14.741503456699258,pcs
GO_Biological_Process_2018,negative regulation of response to biotic stimulus (GO:0002832),1/9,0.0169739838271375,0.0698998717500024,0.0287480148279114,0.1296991997057728,-3.8201718515472014,15.57130113583841,Dsp1
GO_Biological_Process_2018,glycosphingolipid metabolic process (GO:0006687),1/9,0.0169739838271375,0.0698998717500024,0.0287480148279114,0.1296991997057728,-4.032315003347111,16.436012208782522,egh
GO_Biological_Process_2018,muscle organ morphogenesis (GO:0048644),1/8,0.0151019286709208,0.0698998717500024,0.0259091794407358,0.1296991997057728,-3.729833904795232,15.638942980504456,pcs
GO_Biological_Process_2018,negative regulation of peptidyl-tyrosine phosphorylation (GO:0050732),1/6,0.0113473987566938,0.0698998717500024,0.0202076802349097,0.1296991997057728,-3.5140530240506034,15.738623826933235,pcs
GO_Biological_Process_2018,glycosphingolipid biosynthetic process (GO:0006688),1/9,0.0169739838271375,0.0698998717500024,0.0287480148279114,0.1296991997057728,-4.331104203764716,17.653898941798104,egh
GO_Biological_Process_2018,"mating behavior, sex discrimination (GO:0048047)",1/10,0.0188425741239137,0.0698998717500024,0.031578935580536,0.1296991997057728,-3.812945882959584,15.143634615709145,fru
