names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group
Sap47,27.692253,0.38170373,8.655524319176793e-169,1.7295440315810806e-166,0.9118782070310844
28SrRNA-Psi:CR40596,27.184446,3.1377928,9.919781276663109e-163,1.9501969996975264e-160,0.17518341037275773
Mpcp2,27.05081,0.6030752,3.73659536711028e-161,7.229422369794794e-159,0.6333912895975573
orb2,27.013416,0.67264175,1.028181589789669e-160,1.9582039684291056e-158,0.5710105593486281
mRpS5,26.827822,0.7676839,1.5308838652551655e-158,2.827264156605335e-156,0.4948051397311395
CanA-14F,26.043192,0.657844,1.606805697447209e-149,2.720188145303338e-147,0.565879309613672
beta-Spec,25.505995,0.8530017,1.6913951968835112e-143,2.78600216956934e-141,0.4174123234807684
Vha16-1,25.025978,0.3676697,3.188883154900388e-138,4.9832431762924145e-136,0.8537381790424494
chic,24.924017,0.88537776,4.086180679599971e-137,6.225807037955506e-135,0.3903990500826937
pan,24.795872,0.4958429,9.932817821746661e-136,1.4764770296252445e-133,0.7656587930961367
Lis-1,24.467855,0.7144038,3.2493162610798066e-132,4.552404127161122e-130,0.47839362198380053
mub,24.176823,0.53189576,3.900825901251957e-129,5.342378304534843e-127,0.7679063652940927
Syn,24.063572,0.649743,6.019075741745907e-128,8.15183491290454e-126,0.52118230779017
msi,23.83526,0.6591748,1.4399252306663398e-125,1.88723103619269e-123,0.5416224926847886
IA-2,23.574303,0.448488,7.073361774067658e-123,8.98095902751153e-121,0.9118782070310844
pAbp,23.414392,0.39290327,3.049475391769929e-121,3.7928628112534357e-119,0.7714685551927399
trv,23.367302,0.6016794,9.192826765261855e-121,1.131831974159361e-118,0.5816123149993639
Rbp,23.206224,0.5950454,3.939753113256207e-119,4.7546188809386046e-117,0.5548534837369068
lola,22.99604,0.433131,5.106543507747764e-117,6.102319491758578e-115,0.7690513549043722
eIF4A,22.776434,0.37892652,7.852876768842058e-115,9.203722589943833e-113,0.7951316738051821
igl,22.726587,0.57878304,2.4463166786854632e-114,2.839824190142582e-112,0.6070989355837326
lncRNA:noe,22.47306,0.13172238,7.615694343293835e-112,8.75733003305741e-110,0.9999575929773971
Hex-A,22.317207,0.55502737,2.5151600286347368e-110,2.8125950081677804e-108,0.5786438234171579
tna,22.251017,0.6127537,1.1026273364980346e-109,1.2218113276885948e-107,0.5267800347737586
Eip75B,22.225534,0.40470067,1.9455536667249232e-109,2.1364282561900982e-107,0.7568805394173275
Hrb27C,22.025946,0.3514286,1.6248305914210043e-107,1.7073327654164328e-105,0.7814766125270345
CG12025,22.00201,0.7820703,2.754897535867722e-107,2.8700381251873216e-105,0.377507315211399
RpL38,21.575539,0.36594927,3.0491095944967786e-103,3.0715369295306806e-101,0.75806793605021
Tom6,21.522453,1.3437984,9.594947057928023e-103,9.508358511307698e-101,0.22280649675586278
fax,21.502647,0.5462947,1.4705635386673155e-102,1.4455402397432183e-100,0.5563377295280099
CG9674,21.020561,0.6841166,4.253789535617555e-98,3.988418511510952e-96,0.420677664221195
UQCR-6.4,20.920006,0.6523289,3.520644281298552e-97,3.275811690438782e-95,0.4386158347822399
para,20.719254,0.3448878,2.3225401975672893e-95,2.0969957383813103e-93,0.8274458250286247
RpS27,20.450493,0.30070022,5.9471133679444114e-93,5.291194514005433e-91,0.8147661252703448
Smr,20.124165,0.56505203,4.533425071755805e-90,4.0041969709877907e-88,0.4930240447818159
drn,19.68509,0.58720237,2.8942893078091853e-86,2.4844008713300115e-84,0.4555786438234172
PAN3,19.470821,0.5941686,1.941313337232125e-84,1.643240851911276e-82,0.446037063737755
fwe,19.326965,0.61681706,3.1861610128495983e-83,2.6600079853166954e-81,0.4226707942835334
Serinc,19.2211,0.899348,2.464940267614767e-82,2.0438882259834284e-80,0.2781900682753064
Hsc70-4,19.160326,0.59790325,7.937365404226736e-82,6.537063980548627e-80,0.43225478139179846
AcCoAS,19.159672,1.2290349,8.037734251897517e-82,6.5752981742536126e-80,0.21245918324074467
dpr7,18.901403,0.6382196,1.1105874683406363e-79,8.84768016444707e-78,0.3945549382977821
mAcon1,18.835386,0.93182844,3.872978672885092e-79,3.0654374703763884e-77,0.26428056486154106
Sxl,18.793226,0.5643379,8.580080989304464e-79,6.704013280681545e-77,0.4539247699419024
CG4467,18.762833,0.5140477,1.5207261242940487e-78,1.173172830950643e-76,0.5110894364106696
chrb,18.7515,0.40364578,1.882083474998405e-78,1.4428122941355697e-76,0.6745261015224121
Cdc14,18.720625,0.93545455,3.361816768886871e-78,2.561074037247629e-76,0.2607607819854968
pcs,18.668037,1.100665,9.01043257197279e-78,6.821625007439524e-76,0.22221279843942157
MED21,18.325146,2.177684,5.214075516718053e-75,3.7606134007855826e-73,0.1364233917136678
CG44774,18.190306,0.76829094,6.1596688284444624e-74,4.41648254999468e-72,0.30435520122132226
eff,18.149807,0.49136248,1.2885202331067753e-73,9.078481573028025e-72,0.5029896950935074
CG40045,17.840513,0.7809801,3.425350923762841e-71,2.3722501369173446e-69,0.29205716466646875
Gbeta13F,17.798794,0.29975423,7.220756026621034e-71,4.944595236431673e-69,0.7365675755905178
Alat,17.578531,1.1303447,3.5977654267931685e-69,2.39634769328863e-67,0.20580128069208262
comt,17.562124,0.63322735,4.804351756886951e-69,3.182621932863861e-67,0.36296170645858955
CG32544,17.45713,1.1407874,3.0382773636991153e-68,2.0018142046555954e-66,0.20113650820575887
shep,17.3149,0.20295635,3.631622551354594e-67,2.3421083216117006e-65,0.9345659641236589
onecut,17.219345,0.5418354,1.901268328578944e-66,1.2197136661604605e-64,0.4244942962554599
sgg,16.75037,0.36776575,5.627437783755788e-63,3.499634650316291e-61,0.6124422204317035
RpL35,16.695478,0.33462048,1.4138162010676322e-62,8.659801846639883e-61,0.6814384462066918
P5CDh1,16.61705,0.683673,5.24507631026205e-62,3.180708216208166e-60,0.3138543742843815
anne,16.544523,0.40866604,1.753488464614991e-61,1.052870487447888e-59,0.5627411899410543
UBL3,16.5047,0.7584311,3.394124475164069e-61,2.0279893739105314e-59,0.27785081209448287
bel,16.234821,0.4665232,2.860768747000171e-59,1.6370849886002387e-57,0.46499300284127054
Hipk,16.193281,0.46178362,5.6248322028230665e-59,3.1888874288469933e-57,0.47411051270090326
28SrRNA-Psi:CR45859,16.173744,1.8217961,7.7257262018055105e-59,4.339579570221538e-57,0.1323099105211823
EndoA,16.146812,0.42935306,1.195833652175794e-58,6.655715244918152e-57,0.5120647979305373
Alk,15.9649105,0.37123093,2.2436383314372378e-57,1.2374528335696151e-55,0.5950977481870998
ND-MLRQ,15.935574,0.42035148,3.5889418684595867e-57,1.9705230826420676e-55,0.5144819982189051
CG31221,15.847717,0.42692295,1.4577986736940433e-56,7.793468435814338e-55,0.725287307578135
Rbp6,15.816884,0.27383423,2.379832385885208e-56,1.2667151507229172e-54,0.8605657096815232
CG33181,15.746018,0.5487567,7.314396412172843e-56,3.8428955977575334e-54,0.3793732242059285
Arr2,15.667151,0.91560066,2.5369824927030165e-55,1.3215076753656868e-53,0.21067808829142107
Eph,15.619321,0.59840566,5.377570181482502e-55,2.789242678386818e-53,0.33026589203172046
glo,15.618003,0.6877615,5.48980907577922e-55,2.8353933400285133e-53,0.2873075781349391
sty,15.586306,0.6599302,9.020150977070658e-55,4.639097901245327e-53,0.3093168228658666
Arf1,15.44508,0.5197826,8.142619021482899e-54,4.118273164018881e-52,0.38497095118951696
mmd,15.41343,0.37964514,1.3296325212559713e-53,6.6695023874851995e-52,0.5638861795513337
brat,15.38259,0.57820034,2.1420463252482437e-53,1.0700574860020837e-51,0.34943386624825074
Sh,15.299783,0.21528202,7.671251608027718e-53,3.785622908916998e-51,0.8748144692761122
Pde4,15.228095,0.31472844,2.3020083095189977e-52,1.1268746700693599e-50,0.6547220219668377
Fer1HCH,15.183575,0.31340572,4.543325597318021e-52,2.215143828228375e-50,0.6477672702599551
Rnf11,15.083742,0.8861362,2.0718452761902833e-51,1.0061243853180624e-49,0.20860014418387685
HUWE1,15.02468,0.9188749,5.0605048681700545e-51,2.4477180094493967e-49,0.20584368771468556
dlg1,14.879709,0.35762653,4.464356074951578e-50,2.1423636298261724e-48,0.5720283278910988
Vap33,14.864311,0.33731106,5.61901079228134e-50,2.6858871587104807e-48,0.5889063228870701
Cp110,14.849348,0.6716758,7.0248097573423225e-50,3.3447424270408426e-48,0.27971672108901235
